Member_number;Date;Baskets
19/06/2014;1652;beef,curd
19/06/2014;1838;pip fruit,salty snack
19/06/2014;1932;bottled water,fruit/vegetable juice
19/06/2014;2041;root vegetables,yogurt
19/06/2014;2186;bottled water,whole milk
19/06/2014;2444;rolls/buns,tropical fruit
19/06/2014;2472;herbs,sugar
19/06/2014;2570;frozen potato products,root vegetables
19/06/2014;2584;curd,flower (seeds),soda
19/06/2014;2617;frozen meals,liquor,rolls/buns
19/06/2014;2817;bottled water,bottled water
19/06/2014;2854;rolls/buns,shopping bags
19/06/2014;3491;cat food,tropical fruit
19/06/2014;3672;UHT-milk,margarine,sugar
19/06/2014;3902;canned beer,root vegetables
19/06/2014;3966;frozen vegetables,root vegetables
19/06/2014;4092;berries,root vegetables
19/06/2014;4183;dog food,frozen potato products,processed cheese
19/06/2014;4656;cat food,condensed milk
19/06/2014;4711;other vegetables,yogurt
19/06/2014;4824;cream,newspapers
20/06/2014;1182;butter,mustard
20/06/2014;1412;domestic eggs,newspapers,rolls/buns,specialty fat
20/06/2014;1500;chocolate,hygiene articles,soups
20/06/2014;1628;cream cheese ,fruit/vegetable juice
20/06/2014;1806;shopping bags,whipped/sour cream
20/06/2014;1816;coffee,liquor (appetizer),red/blush wine,sauces
20/06/2014;1889;ketchup,rolls/buns
20/06/2014;1927;flour,mayonnaise,rolls/buns
20/06/2014;2552;female sanitary products,hygiene articles,whole milk
20/06/2014;2760;bottled beer,long life bakery product,pot plants,vinegar
20/06/2014;2811;butter milk,frozen vegetables
20/06/2014;2901;chocolate,domestic eggs
20/06/2014;3006;margarine,other vegetables
20/06/2014;3877;cat food,frozen dessert,fruit/vegetable juice,zwieback
20/06/2014;4036;canned beer,honey
20/06/2014;4097;ice cream,soda
20/06/2014;4217;pastry,whole milk
20/06/2014;4282;baking powder,hair spray
20/06/2014;4283;other vegetables,tropical fruit
20/06/2014;4288;citrus fruit,frozen potato products
20/06/2014;4478;rice,roll products 
20/06/2014;4592;herbs,newspapers
20/06/2014;4705;chewing gum,rolls/buns
20/06/2014;4714;bottled water,misc. beverages
20/06/2014;4720;bottled water,tropical fruit
21/06/2014;1190;bottled water,soda
21/06/2014;1285;butter,citrus fruit,ice cream,shopping bags
21/06/2014;1418;curd,soda
21/06/2014;1590;fruit/vegetable juice,pip fruit
21/06/2014;1621;bottled beer,butter milk,yogurt
21/06/2014;1655;brown bread,frozen fish
21/06/2014;2172;berries,yogurt
21/06/2014;2221;beef,yogurt
21/06/2014;3135;rice,shopping bags
21/06/2014;3153;onions,whipped/sour cream
21/06/2014;3244;canned fish,root vegetables
21/06/2014;3459;pastry,whole milk
21/06/2014;3491;detergent,newspapers
21/06/2014;3537;cream cheese ,cream cheese 
21/06/2014;3678;newspapers,yogurt
21/06/2014;3839;pasta,pip fruit,whole milk,yogurt
21/06/2014;4078;margarine,soda
21/06/2014;4262;canned beer,canned beer
21/06/2014;4457;cereals,pork
21/06/2014;4711;domestic eggs,whole milk
21/06/2014;4809;brown bread,soda
21/06/2014;4983;margarine,root vegetables
22/06/2014;1012;brown bread,frozen vegetables
22/06/2014;1116;brown bread,butter milk,canned vegetables,soda
22/06/2014;1237;cream cheese ,other vegetables,pork
22/06/2014;1488;root vegetables,white bread
22/06/2014;1728;rolls/buns,rum
22/06/2014;1798;male cosmetics,whole milk
22/06/2014;1877;bottled water,butter,waffles
22/06/2014;1955;cereals,soda
22/06/2014;2004;cream cheese ,grapes
22/06/2014;2109;bottled beer,bottled water
22/06/2014;2231;bottled beer,butter,pastry,seasonal products
22/06/2014;2440;coffee,pip fruit
22/06/2014;2632;beef,sugar
22/06/2014;2851;bottled beer,whipped/sour cream
22/06/2014;2932;cat food,tropical fruit,whole milk
22/06/2014;3021;onions,root vegetables
22/06/2014;3166;bottled water,specialty bar
22/06/2014;3302;hygiene articles,napkins
22/06/2014;3357;bottled beer,mustard,newspapers,pickled vegetables
22/06/2014;3651;cat food,pastry,sausage
22/06/2014;3767;male cosmetics,sweet spreads
22/06/2014;3931;baking powder,frozen vegetables,margarine
22/06/2014;3985;beverages,cake bar
22/06/2014;4525;beef,waffles
22/06/2014;4538;fruit/vegetable juice,soda
22/06/2014;4577;mayonnaise,napkins
22/06/2014;4582;newspapers,pork,root vegetables
22/06/2014;4772;frozen vegetables,house keeping products
22/06/2014;4937;fruit/vegetable juice,rolls/buns
23/06/2014;1072;ham,other vegetables
23/06/2014;1204;pastry,rolls/buns
23/06/2014;1951;curd,frozen fish
23/06/2014;2158;brown bread,newspapers,pot plants
23/06/2014;2510;chocolate,long life bakery product
23/06/2014;2692;hygiene articles,pastry,root vegetables,soda
23/06/2014;3361;soda,softener
23/06/2014;3961;bottled water,bottled water,butter
23/06/2014;4038;canned beer,yogurt
23/06/2014;4200;hamburger meat,salty snack,shopping bags
23/06/2014;4233;roll products ,root vegetables,root vegetables,whole milk
23/06/2014;4272;margarine,other vegetables
23/06/2014;4311;frozen meals,newspapers
23/06/2014;4515;curd,frankfurter
23/06/2014;4620;berries,bottled beer
23/06/2014;4673;curd,flour,specialty chocolate
23/06/2014;4717;newspapers,salty snack,waffles
23/06/2014;4773;mustard,other vegetables
24/06/2014;1000;pastry,salty snack,whole milk
24/06/2014;1184;beef,newspapers,whole milk
24/06/2014;1259;berries,fruit/vegetable juice
24/06/2014;1294;dishes,white wine
24/06/2014;1410;shopping bags,whipped/sour cream
24/06/2014;1425;newspapers,shopping bags,soda,spices
24/06/2014;1622;salty snack,whole milk
24/06/2014;1687;misc. beverages,other vegetables,specialty bar
24/06/2014;2206;canned beer,frozen vegetables
24/06/2014;2424;other vegetables,soda
24/06/2014;2437;butter milk,fruit/vegetable juice,rubbing alcohol,whole milk
24/06/2014;2496;cream cheese ,soda
24/06/2014;2514;citrus fruit,newspapers
24/06/2014;2993;shopping bags,yogurt
24/06/2014;3153;misc. beverages,newspapers
24/06/2014;3827;canned beer,chocolate marshmallow
24/06/2014;3844;other vegetables,semi-finished bread,soda
24/06/2014;4258;frozen meals,sausage
24/06/2014;4403;other vegetables,tropical fruit
24/06/2014;4505;berries,other vegetables
24/06/2014;4721;rolls/buns,rolls/buns
24/06/2014;4779;sauces,specialty chocolate
24/06/2014;4946;other vegetables,soft cheese
25/06/2014;1035;frozen vegetables,whole milk
25/06/2014;1108;frozen potato products,specialty cheese
25/06/2014;1235;abrasive cleaner,curd,other vegetables
25/06/2014;1353;other vegetables,root vegetables
25/06/2014;1365;rolls/buns,whole milk
25/06/2014;1393;chocolate,dessert,flour
25/06/2014;1931;brown bread,other vegetables
25/06/2014;2169;bottled beer,pickled vegetables,tropical fruit
25/06/2014;2271;newspapers,sausage
25/06/2014;2401;butter,hamburger meat
25/06/2014;2415;candy,candy
25/06/2014;2771;coffee,rolls/buns,vinegar
25/06/2014;2906;cream cheese ,frankfurter
25/06/2014;3225;ice cream,white wine
25/06/2014;3393;bottled water,bottled water,shopping bags
25/06/2014;3488;curd,specialty chocolate
25/06/2014;3669;candles,margarine,processed cheese,shopping bags
25/06/2014;4137;domestic eggs,hamburger meat
25/06/2014;4356;coffee,root vegetables
25/06/2014;4499;soda,specialty bar
25/06/2014;4623;bottled water,frozen vegetables
25/06/2014;4762;onions,pip fruit,yogurt
25/06/2014;4860;citrus fruit,soda
26/06/2014;1284;margarine,rolls/buns
26/06/2014;1333;butter,curd
26/06/2014;1410;pet care,soda,specialty chocolate
26/06/2014;1427;butter,onions
26/06/2014;1535;other vegetables,pork
26/06/2014;1658;coffee,margarine,pork
26/06/2014;1889;canned beer,herbs
26/06/2014;1983;pip fruit,rolls/buns
26/06/2014;1990;flower (seeds),yogurt
26/06/2014;2157;beef,canned beer
26/06/2014;2358;frozen vegetables,root vegetables,shopping bags
26/06/2014;2440;house keeping products,jam
26/06/2014;2621;female sanitary products,root vegetables
26/06/2014;2720;rolls/buns,turkey
26/06/2014;2837;bottled water,frozen dessert
26/06/2014;3094;bottled water,cream cheese 
26/06/2014;3139;misc. beverages,other vegetables
26/06/2014;3251;soda,whole milk
26/06/2014;3253;whipped/sour cream,whole milk
26/06/2014;3356;butter,other vegetables
26/06/2014;3491;root vegetables,specialty bar
26/06/2014;3563;root vegetables,whipped/sour cream
26/06/2014;3832;rolls/buns,rolls/buns
26/06/2014;3852;dishes,margarine
26/06/2014;3854;soda,soda,sweet spreads,whole milk
26/06/2014;4071;chocolate,shopping bags
26/06/2014;4148;domestic eggs,whipped/sour cream
26/06/2014;4228;brown bread,other vegetables
26/06/2014;4280;bottled beer,bottled water,cat food,soda
27/06/2014;1236;dishes,newspapers,pip fruit
27/06/2014;1465;newspapers,whole milk
27/06/2014;1575;seasonal products,white bread
27/06/2014;1595;beef,newspapers
27/06/2014;1650;cream cheese ,misc. beverages
27/06/2014;1815;butter,onions
27/06/2014;2257;hamburger meat,pasta
27/06/2014;2795;fruit/vegetable juice,soda,soda,whole milk
27/06/2014;2798;bottled water,rolls/buns
27/06/2014;2879;artif. sweetener,dessert,detergent,herbs
27/06/2014;3011;frozen vegetables,pickled vegetables
27/06/2014;3146;cat food,rolls/buns
27/06/2014;3264;spread cheese,white bread
27/06/2014;3458;mustard,rolls/buns
27/06/2014;3877;rolls/buns,whole milk
27/06/2014;3936;domestic eggs,other vegetables
27/06/2014;4040;hygiene articles,yogurt
27/06/2014;4340;bottled beer,chocolate
27/06/2014;4528;cookware,spread cheese
27/06/2014;4572;cat food,roll products 
27/06/2014;4686;rolls/buns,whole milk
27/06/2014;4713;bottled water,frozen dessert,newspapers
27/06/2014;4893;curd,whipped/sour cream
27/06/2014;4929;dessert,frozen vegetables
28/06/2014;1015;chocolate,fruit/vegetable juice,rolls/buns
28/06/2014;1175;brown bread,citrus fruit,specialty chocolate
28/06/2014;1384;instant coffee,waffles
28/06/2014;1566;curd,other vegetables
28/06/2014;1814;hamburger meat,other vegetables
28/06/2014;2034;UHT-milk,shopping bags
28/06/2014;2160;butter,specialty chocolate
28/06/2014;2196;beef,sliced cheese
28/06/2014;2549;beef,bottled water
28/06/2014;2577;citrus fruit,sausage
28/06/2014;2603;shopping bags,soda,spread cheese,yogurt
28/06/2014;2774;domestic eggs,whole milk
28/06/2014;3923;canned vegetables,other vegetables,shopping bags
28/06/2014;3973;other vegetables,pickled vegetables
28/06/2014;4190;bottled water,specialty bar
28/06/2014;4246;root vegetables,soda,specialty chocolate,tropical fruit
28/06/2014;4335;fruit/vegetable juice,pickled vegetables
28/06/2014;4799;hygiene articles,other vegetables
28/06/2014;4911;brown bread,liquor,whole milk
28/06/2014;4915;other vegetables,whole milk
29/06/2014;1041;brown bread,tropical fruit,whole milk
29/06/2014;2087;dog food,whole milk
29/06/2014;2177;salty snack,yogurt
29/06/2014;2778;grapes,other vegetables,soda
29/06/2014;2839;beef,red/blush wine
29/06/2014;3529;pastry,pot plants
29/06/2014;3731;brown bread,other vegetables
29/06/2014;4068;canned beer,onions
29/06/2014;4269;butter milk,whipped/sour cream
29/06/2014;4543;curd,long life bakery product
29/06/2014;4630;canned fish,grapes
29/06/2014;4866;citrus fruit,soda
30/06/2014;1418;bottled water,citrus fruit
30/06/2014;1674;bottled water,chicken,ice cream
30/06/2014;1754;pickled vegetables,root vegetables
30/06/2014;1935;frozen vegetables,mayonnaise,processed cheese
30/06/2014;2758;whole milk,yogurt
30/06/2014;2849;brown bread,sausage
30/06/2014;2943;hamburger meat,pastry
30/06/2014;3263;chocolate,coffee,sugar
30/06/2014;3389;chocolate,yogurt
30/06/2014;3447;canned fish,margarine,soda
30/06/2014;3464;chocolate,margarine
30/06/2014;3476;meat,pasta
30/06/2014;3508;candy,citrus fruit,newspapers
30/06/2014;3768;ham,soda
30/06/2014;4044;coffee,other vegetables
30/06/2014;4091;meat spreads,sliced cheese
30/06/2014;4290;dessert,yogurt
30/06/2014;4683;flour,oil
30/06/2014;4842;other vegetables,pip fruit,rolls/buns
30/06/2014;4870;onions,root vegetables
01/07/2014;1004;canned beer,frozen fish
01/07/2014;1317;onions,specialty cheese
01/07/2014;1456;hygiene articles,liquor
01/07/2014;1770;butter,mayonnaise
01/07/2014;2035;jam,rice
01/07/2014;3189;dish cleaner,fruit/vegetable juice
01/07/2014;3232;dessert,soda
01/07/2014;3498;pip fruit,root vegetables
01/07/2014;3762;newspapers,sliced cheese
01/07/2014;4082;ham,yogurt
01/07/2014;4251;ice cream,rolls/buns,root vegetables
01/07/2014;4270;nut snack,whole milk
01/07/2014;4306;cream cheese ,misc. beverages
01/07/2014;4594;other vegetables,tropical fruit
01/07/2014;4721;processed cheese,specialty bar
01/07/2014;4870;bottled water,soda
02/07/2014;1286;long life bakery product,root vegetables
02/07/2014;1379;root vegetables,whole milk
02/07/2014;1534;other vegetables,pastry
02/07/2014;1565;chewing gum,rolls/buns
02/07/2014;1609;napkins,soft cheese
02/07/2014;1733;butter,zwieback
02/07/2014;1922;bottled water,sugar
02/07/2014;1995;frozen dessert,frozen meals
02/07/2014;2104;bottled water,domestic eggs,pastry
02/07/2014;3094;brown bread,soda,whole milk
02/07/2014;3119;flour,tropical fruit
02/07/2014;3213;chocolate marshmallow,hard cheese,soda
02/07/2014;3393;frozen potato products,whole milk
02/07/2014;3425;newspapers,pastry
02/07/2014;3776;UHT-milk,specialty chocolate,whole milk,yogurt
02/07/2014;3795;pip fruit,yogurt
02/07/2014;3849;baking powder,berries
02/07/2014;4131;onions,rolls/buns
02/07/2014;4243;chocolate,other vegetables,white wine
02/07/2014;4251;ham,whole milk
02/07/2014;4408;misc. beverages,shopping bags
02/07/2014;4479;brown bread,waffles
02/07/2014;4626;pastry,root vegetables
02/07/2014;4628;bottled water,coffee,curd
02/07/2014;4820;male cosmetics,other vegetables
02/07/2014;4822;brown bread,rolls/buns
02/07/2014;4933;rolls/buns,soda,white bread,white wine
03/07/2014;1219;instant coffee,red/blush wine
03/07/2014;1572;candy,rolls/buns
03/07/2014;2067;brown bread,canned beer
03/07/2014;2139;chewing gum,instant coffee
03/07/2014;2289;chicken,rolls/buns
03/07/2014;2803;canned beer,tropical fruit
03/07/2014;3112;domestic eggs,mustard
03/07/2014;3141;chicken,nut snack
03/07/2014;3238;bottled beer,rolls/buns,rolls/buns,root vegetables
03/07/2014;3584;meat,other vegetables
03/07/2014;3743;butter,sausage
03/07/2014;3991;kitchen towels,margarine
03/07/2014;4048;ice cream,margarine
03/07/2014;4278;newspapers,soda
03/07/2014;4359;citrus fruit,cling film/bags,fruit/vegetable juice
03/07/2014;4483;other vegetables,whole milk
04/07/2014;1188;bottled water,butter milk,cleaner
04/07/2014;1189;bottled beer,sliced cheese
04/07/2014;1798;other vegetables,yogurt
04/07/2014;2000;bottled beer,dish cleaner,fruit/vegetable juice
04/07/2014;2294;chewing gum,pip fruit
04/07/2014;3041;chocolate marshmallow,whipped/sour cream
04/07/2014;3484;frozen meals,newspapers
04/07/2014;3712;citrus fruit,rolls/buns
04/07/2014;4061;dish cleaner,frozen potato products
04/07/2014;4886;cat food,cream cheese ,pip fruit,shopping bags
05/07/2014;1006;bottled water,rolls/buns,softener
05/07/2014;1294;hygiene articles,semi-finished bread
05/07/2014;1448;frozen vegetables,salty snack
05/07/2014;1633;ready soups,shopping bags
05/07/2014;1659;dishes,yogurt
05/07/2014;1682;citrus fruit,dessert
05/07/2014;1891;UHT-milk,bottled water,candy,whole milk
05/07/2014;2031;other vegetables,whole milk
05/07/2014;2122;hamburger meat,pastry,pet care
05/07/2014;2133;pork,processed cheese
05/07/2014;2359;instant coffee,whole milk
05/07/2014;2804;brown bread,rolls/buns
05/07/2014;2931;domestic eggs,pip fruit,seasonal products
05/07/2014;3476;fruit/vegetable juice,white bread
05/07/2014;3629;cream cheese ,red/blush wine
05/07/2014;3722;butter,semi-finished bread
05/07/2014;3724;sweet spreads,white wine
05/07/2014;3959;hamburger meat,whipped/sour cream
05/07/2014;4307;shopping bags,yogurt
05/07/2014;4623;rolls/buns,salty snack
05/07/2014;4656;liquor,vinegar
05/07/2014;4756;beef,whole milk
05/07/2014;4894;brown bread,whole milk
05/07/2014;4956;bottled water,mayonnaise,salt
06/07/2014;1297;house keeping products,sausage
06/07/2014;1410;bottled beer,kitchen towels
06/07/2014;1681;bottled water,pip fruit,popcorn,rolls/buns
06/07/2014;1787;liquor,long life bakery product,pork
06/07/2014;1792;bottled water,pork
06/07/2014;1932;bottled beer,oil,other vegetables,tropical fruit
06/07/2014;1961;citrus fruit,rolls/buns
06/07/2014;2119;cat food,onions
06/07/2014;2120;yogurt,yogurt
06/07/2014;2197;long life bakery product,onions
06/07/2014;2285;UHT-milk,pastry
06/07/2014;2437;domestic eggs,soda,soda
06/07/2014;2839;napkins,soda,specialty chocolate
06/07/2014;3073;fruit/vegetable juice,pastry
06/07/2014;3627;brandy,butter,frozen meals,whole milk
06/07/2014;3727;citrus fruit,coffee
06/07/2014;3737;bottled water,brown bread,rolls/buns,white bread
06/07/2014;3767;onions,white bread,yogurt
06/07/2014;3781;margarine,tropical fruit
06/07/2014;4049;beverages,canned fish,frankfurter
06/07/2014;4541;cream cheese ,margarine
06/07/2014;4564;newspapers,shopping bags
07/07/2014;1041;dessert,prosecco
07/07/2014;1138;citrus fruit,napkins
07/07/2014;1478;chicken,pastry
07/07/2014;1547;cling film/bags,onions,whole milk
07/07/2014;1609;butter,pickled vegetables
07/07/2014;1930;UHT-milk,finished products
07/07/2014;2043;fruit/vegetable juice,shopping bags
07/07/2014;2120;bottled beer,whole milk
07/07/2014;2559;other vegetables,rolls/buns
07/07/2014;2571;long life bakery product,pastry,sliced cheese,yogurt
07/07/2014;2697;coffee,soft cheese
07/07/2014;2742;UHT-milk,other vegetables
07/07/2014;2753;butter,whole milk
07/07/2014;2829;pork,soda
07/07/2014;2832;newspapers,whole milk
07/07/2014;2863;hamburger meat,tidbits
07/07/2014;2984;pickled vegetables,soda,whole milk
07/07/2014;3082;canned vegetables,cling film/bags,pip fruit
07/07/2014;3139;pot plants,soda
07/07/2014;3206;domestic eggs,root vegetables
07/07/2014;3678;hygiene articles,pasta
07/07/2014;3718;bottled water,hygiene articles,soda
07/07/2014;3811;soda,whole milk
07/07/2014;4123;bottled water,cooking chocolate
07/07/2014;4232;domestic eggs,long life bakery product,popcorn,root vegetables
07/07/2014;4310;red/blush wine,specialty chocolate,whole milk
07/07/2014;4338;frozen dessert,salty snack,semi-finished bread,waffles
07/07/2014;4373;house keeping products,pork
07/07/2014;4486;herbs,yogurt
07/07/2014;4688;cat food,fruit/vegetable juice
07/07/2014;4743;coffee,nuts/prunes
07/07/2014;4837;hard cheese,other vegetables
07/07/2014;4871;canned beer,chocolate,frozen fish
08/07/2014;1214;syrup,waffles
08/07/2014;1287;chicken,frozen meals,other vegetables
08/07/2014;1740;soda,specialty bar
08/07/2014;1835;detergent,pastry,rice
08/07/2014;1887;napkins,pork,yogurt
08/07/2014;2440;whole milk,whole milk
08/07/2014;2860;chocolate,other vegetables
08/07/2014;2993;butter milk,chewing gum,other vegetables,specialty chocolate
08/07/2014;3123;fruit/vegetable juice,soda
08/07/2014;3643;root vegetables,soda
08/07/2014;3674;cream cheese ,yogurt,yogurt
