Member_number;Date;Baskets
2299;04/04/2014;domestic eggs,chicken
2683;04/04/2014;beverages,candles
2772;04/04/2014;shopping bags,pet care
3042;04/04/2014;other vegetables,curd
3069;04/04/2014;canned beer,dishes
3203;04/04/2014;berries,pastry
3499;04/04/2014;kitchen towels,other vegetables
3536;04/04/2014;oil,soups,whole milk
3715;04/04/2014;bottled water,whole milk
3812;04/04/2014;cereals,newspapers
3872;04/04/2014;yogurt,condensed milk
3905;04/04/2014;domestic eggs,bottled beer,whole milk
4047;04/04/2014;shopping bags,yogurt
4169;04/04/2014;napkins,specialty chocolate,rolls/buns
4206;04/04/2014;root vegetables,rolls/buns
4283;04/04/2014;candy,frozen meals
4402;04/04/2014;coffee,cream cheese
4570;04/04/2014;canned vegetables,soda,canned beer,other vegetables
4830;04/04/2014;oil,bottled beer
4868;04/04/2014;butter milk,margarine,pot plants
1258;05/04/2014;yogurt,coffee
1282;05/04/2014;shopping bags,other vegetables
1354;05/04/2014;bottled beer,hard cheese
1372;05/04/2014;hamburger meat,cream cheese
1548;05/04/2014;other vegetables,bottled beer
1692;05/04/2014;sugar,oil,other vegetables
2161;05/04/2014;shopping bags,soda
2166;05/04/2014;tropical fruit,red/blush wine
2287;05/04/2014;flour,UHT-milk
2888;05/04/2014;other vegetables,pastry
3268;05/04/2014;shopping bags,root vegetables
3385;05/04/2014;pet care,UHT-milk
3523;05/04/2014;domestic eggs,brown bread
3918;05/04/2014;waffles,salty snack,specialty cheese
3972;05/04/2014;chewing gum,rolls/buns,rice
4187;05/04/2014;white bread,whipped/sour cream,soda,snack products
4221;05/04/2014;shopping bags,dish cleaner
4668;05/04/2014;chicken,waffles
4786;05/04/2014;frozen fish,pastry
4900;05/04/2014;chicken,pickled vegetables
1136;06/04/2014;rolls/buns,fruit/vegetable juice
1379;06/04/2014;whole milk,margarine
1755;06/04/2014;waffles,spread cheese
2395;06/04/2014;margarine,tropical fruit
2414;06/04/2014;cling film/bags,chicken
2546;06/04/2014;fish,rolls/buns,candy
2609;06/04/2014;beverages,semi-finished bread,sliced cheese
2612;06/04/2014;pastry,citrus fruit
2671;06/04/2014;whole milk,salty snack
2751;06/04/2014;dental care,frozen meals
2754;06/04/2014;ice cream,rolls/buns,whole milk,detergent
3329;06/04/2014;cream cheese ,pastry
3511;06/04/2014;bottled beer,whole milk
3783;06/04/2014;bottled water,red/blush wine
3881;06/04/2014;beverages,specialty chocolate,waffles
4257;06/04/2014;other vegetables,soft cheese
4391;06/04/2014;butter,citrus fruit
4502;06/04/2014;pip fruit,sugar,frozen vegetables
4693;06/04/2014;bottled beer,pastry
4888;06/04/2014;onions,sauces
1188;07/04/2014;butter milk,bottled water,cleaner
1189;07/04/2014;bottled beer,sliced cheese
1798;07/04/2014;yogurt,other vegetables
2000;07/04/2014;bottled beer,dish cleaner,fruit/vegetable juice
2294;07/04/2014;pip fruit,chewing gum
3041;07/04/2014;chocolate marshmallow,whipped/sour cream
3484;07/04/2014;frozen meals,newspapers
3712;07/04/2014;rolls/buns,citrus fruit
4061;07/04/2014;frozen potato products,dish cleaner
4886;07/04/2014;cat food,pip fruit,cream cheese ,shopping bags
1171;08/04/2014;other vegetables,soda
1176;08/04/2014;sugar,bottled water,hard cheese
1491;08/04/2014;hamburger meat,soft cheese,pickled vegetables
2012;08/04/2014;butter milk,bottled water
2015;08/04/2014;soda,tropical fruit
2299;08/04/2014;shopping bags,yogurt,cake bar
2519;08/04/2014;photo/film,bottled water
2695;08/04/2014;UHT-milk,frozen meals
2832;08/04/2014;curd,newspapers
2872;08/04/2014;domestic eggs,whole milk
3082;08/04/2014;frankfurter,brown bread
3237;08/04/2014;yogurt,other vegetables
3670;08/04/2014;butter milk,rolls/buns
3846;08/04/2014;shopping bags,curd cheese,decalcifier,flower (seeds)
4013;08/04/2014;yogurt,canned beer
4069;08/04/2014;baking powder,brown bread
4133;08/04/2014;white wine,whole milk
4220;08/04/2014;sliced cheese,chocolate
4297;08/04/2014;cat food,margarine
4316;08/04/2014;bottled water,whole milk
4426;08/04/2014;oil,cake bar
4972;08/04/2014;sausage,hard cheese
1014;09/04/2014;hamburger meat,butter milk
1114;09/04/2014;shopping bags,root vegetables
1171;09/04/2014;pasta,brown bread
1176;09/04/2014;soda,whole milk
1300;09/04/2014;yogurt,chicken
1390;09/04/2014;butter,frozen meals
1737;09/04/2014;flour,yogurt
1751;09/04/2014;flour,oil,whipped/sour cream,herbs
2025;09/04/2014;cat food,whole milk
2185;09/04/2014;cream cheese ,other vegetables
2652;09/04/2014;seasonal products,ham,waffles
2681;09/04/2014;cream cheese ,pork
2826;09/04/2014;other vegetables,frankfurter
2870;09/04/2014;yogurt,pork
3004;09/04/2014;domestic eggs,soda
3099;09/04/2014;sugar,waffles
3453;09/04/2014;UHT-milk,soda
3527;09/04/2014;shopping bags,processed cheese,dessert
3657;09/04/2014;curd,meat
3822;09/04/2014;canned beer,frozen vegetables
4087;09/04/2014;other vegetables,pork
4104;09/04/2014;other vegetables,bottled water
4277;09/04/2014;rolls/buns,brown bread,hygiene articles
4290;09/04/2014;ice cream,soda
4432;09/04/2014;salty snack,tropical fruit
4561;09/04/2014;tropical fruit,grapes
4667;09/04/2014;rolls/buns,fruit/vegetable juice
4715;09/04/2014;pet care,specialty fat
4952;09/04/2014;yogurt,whipped/sour cream
1157;10/04/2014;napkins,UHT-milk,whole milk,tropical fruit
1235;10/04/2014;other vegetables,condensed milk
1247;10/04/2014;other vegetables,frozen vegetables
1260;10/04/2014;shopping bags,pip fruit
2511;10/04/2014;soda,bottled water,cocoa drinks,artif. sweetener
2589;10/04/2014;shopping bags,artif. sweetener,grapes
2692;10/04/2014;sugar,butter
2750;10/04/2014;domestic eggs,rolls/buns
2781;10/04/2014;whole milk,newspapers
2836;10/04/2014;shopping bags,whole milk
3158;10/04/2014;bottled water,citrus fruit
3217;10/04/2014;whole milk,pork
3246;10/04/2014;yogurt
3556;10/04/2014;brown bread,curd
3697;10/04/2014;whole milk,brown bread
4522;10/04/2014;other vegetables,canned beer
4613;10/04/2014;butter,newspapers,rolls/buns,long life bakery product
4925;10/04/2014;shopping bags,rolls/buns
4962;10/04/2014;condensed milk,chocolate
1489;11/04/2014;sausage,spread cheese
1655;11/04/2014;pip fruit,white wine,chocolate
1995;11/04/2014;white bread,other vegetables,fruit/vegetable juice
2079;11/04/2014;soda,tropical fruit
2878;11/04/2014;whipped/sour cream,pastry
2915;11/04/2014;flour,citrus fruit
2928;11/04/2014;beef,frozen fish,brown bread
3596;11/04/2014;coffee,rolls/buns
3603;11/04/2014;whole milk,brown bread
3897;11/04/2014;coffee,canned beer,brown bread
3952;11/04/2014;beef,soda
4132;11/04/2014;frozen fish,whole milk
4348;11/04/2014;whipped/sour cream,rolls/buns
4437;11/04/2014;beef,specialty chocolate
4553;11/04/2014;yogurt,other vegetables,salty snack,pot plants
4556;11/04/2014;other vegetables,ham
1134;12/04/2014;oil,other vegetables
1327;12/04/2014;pip fruit,sugar
1815;12/04/2014;semi-finished bread,pastry,liquor
2102;12/04/2014;pet care,root vegetables
2133;12/04/2014;sausage,curd
2274;12/04/2014;chicken,curd
2880;12/04/2014;soda,tropical fruit
3154;12/04/2014;other vegetables,bottled water
3275;12/04/2014;yogurt,frozen potato products
3459;12/04/2014;processed cheese,white bread
4432;12/04/2014;sausage,candy
4510;12/04/2014;butter,other vegetables
4645;12/04/2014;white bread,soda
4739;12/04/2014;onions,soda
4837;12/04/2014;bottled water,pork
4846;12/04/2014;bottled water,pot plants
1102;13/04/2014;white wine,candy
1204;13/04/2014;beverages,soda
1280;13/04/2014;butter milk,spices
1310;13/04/2014;salty snack,hard cheese
1445;13/04/2014;bottled water,frankfurter
1752;13/04/2014;pip fruit,butter
1836;13/04/2014;sugar,whole milk
1949;13/04/2014;cat food,candy
2018;13/04/2014;frozen potato products,bottled beer
2037;13/04/2014;domestic eggs,beef
2070;13/04/2014;oil,skin care
2139;13/04/2014;soda,margarine
2234;13/04/2014;pastry,newspapers
2252;13/04/2014;cream cheese ,chewing gum,canned beer
2308;13/04/2014;yogurt
2545;13/04/2014;herbs,whole milk
2593;13/04/2014;shopping bags,newspapers
2969;13/04/2014;processed cheese,frankfurter
3038;13/04/2014;other vegetables,whole milk,soda,long life bakery product
3079;13/04/2014;soda,mustard
3190;13/04/2014;bottled beer,pastry,curd
3515;13/04/2014;cling film/bags,sliced cheese
3614;13/04/2014;other vegetables,specialty bar
3659;13/04/2014;shopping bags,citrus fruit
4285;13/04/2014;domestic eggs,root vegetables
4309;13/04/2014;white bread,waffles
4364;13/04/2014;sugar,coffee,cream cheese ,frozen vegetables
4471;13/04/2014;pet care,mustard
4533;13/04/2014;cereals,curd
4566;13/04/2014;white bread,hard cheese
4669;13/04/2014;pastry,tropical fruit
4741;13/04/2014;ice cream,butter
4927;13/04/2014;root vegetables,soda
4941;13/04/2014;liquor,newspapers
1234;14/04/2014;shopping bags,yogurt,coffee
1269;14/04/2014;seasonal products,rolls/buns
1794;14/04/2014;yogurt,soda,citrus fruit
1929;14/04/2014;yogurt,rolls/buns
2178;14/04/2014;root vegetables,chicken
2293;14/04/2014;sausage,specialty fat
2403;14/04/2014;yogurt,rolls/buns,hard cheese
2447;14/04/2014;other vegetables,whole milk
2843;14/04/2014;canned vegetables,rolls/buns
2901;14/04/2014;beverages,tropical fruit
3081;14/04/2014;soda,tropical fruit
3086;14/04/2014;yogurt,rolls/buns
3153;14/04/2014;frozen vegetables,pork
3915;14/04/2014;semi-finished bread,pastry
4338;14/04/2014;tropical fruit,pudding powder
4539;14/04/2014;other vegetables,frankfurter,fruit/vegetable juice
4826;14/04/2014;hamburger meat,bottled water
4849;14/04/2014;shopping bags,root vegetables,sliced cheese
1018;15/04/2014;beverages,domestic eggs
1169;15/04/2014;napkins
1411;15/04/2014;shopping bags,beverages
1457;15/04/2014;hard cheese,long life bakery product
1527;15/04/2014;soda,spices
1594;15/04/2014;sugar,bottled water
1766;15/04/2014;specialty chocolate,dessert,canned beer
2298;15/04/2014;soda,margarine
2324;15/04/2014;soda,misc. beverages
2519;15/04/2014;domestic eggs,specialty bar
2597;15/04/2014;cream cheese ,root vegetables
2861;15/04/2014;whole milk,pastry
2941;15/04/2014;bottled water,whole milk
3008;15/04/2014;pip fruit,root vegetables,coffee
3398;15/04/2014;white bread,hygiene articles
3565;15/04/2014;shopping bags,curd,chocolate
3642;15/04/2014;napkins,tropical fruit,long life bakery product
3667;15/04/2014;fruit/vegetable juice,hard cheese
4085;15/04/2014;potato products,bottled water
4146;15/04/2014;roll products ,root vegetables,mayonnaise
4162;15/04/2014;napkins,canned beer,brown bread
4597;15/04/2014;ice cream,long life bakery product
4840;15/04/2014;house keeping products,whole milk,margarine,canned beer
4875;15/04/2014;misc. beverages,salt,bottled beer,rolls/buns
4914;15/04/2014;chocolate marshmallow,root vegetables
4990;15/04/2014;cream cheese ,baking powder
1097;16/04/2014;sausage,whole milk,cake bar
1823;16/04/2014;rolls/buns,cling film/bags,whole milk
2011;16/04/2014;mayonnaise,shopping bags
2057;16/04/2014;UHT-milk,tropical fruit
2127;16/04/2014;pastry,margarine
2402;16/04/2014;yogurt,meat
2593;16/04/2014;yogurt,UHT-milk
2643;16/04/2014;waffles,citrus fruit
2866;16/04/2014;whole milk,curd
2893;16/04/2014;pickled vegetables,grapes
2987;16/04/2014;coffee,misc. beverages
3035;16/04/2014;baking powder,male cosmetics
3100;16/04/2014;chocolate,UHT-milk,curd
3122;16/04/2014;white bread,other vegetables,bottled water
3123;16/04/2014;bottled water,rolls/buns,long life bakery product
3189;16/04/2014;dental care,seasonal products,whole milk,pot plants
3248;16/04/2014;processed cheese,UHT-milk
3262;16/04/2014;pip fruit,frozen meals
3403;16/04/2014;shopping bags,curd
3617;16/04/2014;bottled beer,pastry
3644;16/04/2014;photo/film,yogurt
3671;16/04/2014;whole milk
3903;16/04/2014;butter,bottled water
4081;16/04/2014;chocolate marshmallow,newspapers
4187;16/04/2014;canned beer,pastry
4515;16/04/2014;yogurt,tropical fruit
1186;17/04/2014;soda,detergent
1280;17/04/2014;ice cream,spices
1435;17/04/2014;whipped/sour cream,dessert
1510;17/04/2014;other vegetables,whole milk
2042;17/04/2014;shopping bags,cream cheese ,pasta,tropical fruit
2309;17/04/2014;yogurt,domestic eggs,whole milk,newspapers
2341;17/04/2014;UHT-milk,frankfurter
2445;17/04/2014;pip fruit,pastry
2517;17/04/2014;flour,cream cheese ,frozen fish,newspapers
2788;17/04/2014;dessert,pickled vegetables
2907;17/04/2014;whole milk,citrus fruit
2927;17/04/2014;beverages,fruit/vegetable juice
3102;17/04/2014;beef,curd
3236;17/04/2014;dish cleaner,brown bread
3263;17/04/2014;soda,pasta
3550;17/04/2014;fruit/vegetable juice,butter,whole milk,soda
3588;17/04/2014;ham,brown bread
3592;17/04/2014;ice cream,root vegetables,hygiene articles
3730;17/04/2014;dessert,sliced cheese
4244;17/04/2014;other vegetables,bottled beer
4265;17/04/2014;flour,popcorn
4293;17/04/2014;herbs,specialty chocolate
4342;17/04/2014;whole milk
4372;17/04/2014;domestic eggs,whole milk,pasta
4524;17/04/2014;other vegetables,curd,red/blush wine
4782;17/04/2014;processed cheese,rolls/buns
4799;17/04/2014;rolls/buns,sweet spreads
1033;18/04/2014;dessert,fruit/vegetable juice
1084;18/04/2014;pip fruit,other vegetables
1129;18/04/2014;white wine,flower (seeds)
1173;18/04/2014;rolls/buns,margarine
1239;18/04/2014;soda,meat
1332;18/04/2014;other vegetables,condensed milk
1937;18/04/2014;specialty bar,whole milk
2602;18/04/2014;cream cheese ,tropical fruit
2764;18/04/2014;yogurt,whipped/sour cream,candy
2796;18/04/2014;other vegetables,soda
3005;18/04/2014;coffee,specialty chocolate
3038;18/04/2014;baking powder,pot plants
3071;18/04/2014;specialty bar,whole milk,pastry
3159;18/04/2014;shopping bags,pip fruit,napkins
3193;18/04/2014;cat food,whole milk
3272;18/04/2014;whipped/sour cream,canned beer
3480;18/04/2014;other vegetables,bottled water
3942;18/04/2014;shopping bags,soda
4574;18/04/2014;yogurt,soft cheese,instant coffee,pastry
4663;18/04/2014;canned beer,whole milk
1620;19/04/2014;yogurt,whole milk
1729;19/04/2014;pastry,newspapers
1829;19/04/2014;pip fruit,yogurt
2486;19/04/2014;cling film/bags,dessert,curd
2490;19/04/2014;white bread,pickled vegetables
2560;19/04/2014;yogurt,root vegetables,specialty bar
2561;19/04/2014;frozen fish,whole milk
2578;19/04/2014;house keeping products,rolls/buns,mayonnaise
2620;19/04/2014;hamburger meat,whipped/sour cream
2689;19/04/2014;brown bread,long life bakery product
2760;19/04/2014;whipped/sour cream,long life bakery product
2838;19/04/2014;berries,pastry
3009;19/04/2014;frankfurter,misc. beverages
3013;19/04/2014;domestic eggs,other vegetables,pastry,soap
3281;19/04/2014;yogurt,napkins
3321;19/04/2014;frozen fish,salty snack
3437;19/04/2014;hamburger meat,shopping bags
3811;19/04/2014;dessert,pastry
3878;19/04/2014;misc. beverages,long life bakery product
3946;19/04/2014;roll products ,whole milk,rice
4084;19/04/2014;beef,margarine
4121;19/04/2014;ice cream,UHT-milk
4187;19/04/2014;pip fruit,onions
4315;19/04/2014;canned beer,rolls/buns
4748;19/04/2014;other vegetables,whole milk
4988;19/04/2014;butter,sugar,curd
1087;20/04/2014;whole milk
1259;20/04/2014;shopping bags,whole milk
1309;20/04/2014;sausage,whipped/sour cream
1573;20/04/2014;butter,tropical fruit
1585;20/04/2014;soda,whole milk
1681;20/04/2014;butter,soda
1754;20/04/2014;cream cheese ,whipped/sour cream
1907;20/04/2014;hamburger meat,rolls/buns
2510;20/04/2014;frozen fruits,margarine
2746;20/04/2014;rolls/buns,dishes
3106;20/04/2014;shopping bags,pip fruit,pet care,white wine
3184;20/04/2014;berries,whole milk
3288;20/04/2014;frozen chicken,bottled water
3441;20/04/2014;other vegetables,rolls/buns
3866;20/04/2014;cocoa drinks,finished products
3881;20/04/2014;other vegetables,whole milk,rice
4096;20/04/2014;napkins,ham
4821;20/04/2014;beverages,mustard,yogurt
4950;20/04/2014;shopping bags,cream
1033;21/04/2014;sausage,rolls/buns,snack products
1064;21/04/2014;cream cheese ,rolls/buns
1202;21/04/2014;coffee,oil
1341;21/04/2014;honey,yogurt,spices,chocolate
2014;21/04/2014;yogurt,coffee
2255;21/04/2014;dessert,pot plants
2356;21/04/2014;chicken,rolls/buns
2411;21/04/2014;chicken,whole milk
2653;21/04/2014;yogurt,pastry
2825;21/04/2014;curd cheese,mustard
2871;21/04/2014;roll products ,newspapers
2935;21/04/2014;whipped/sour cream,whole milk,frozen vegetables
3016;21/04/2014;whipped/sour cream,dish cleaner
3465;21/04/2014;dessert,fruit/vegetable juice
3615;21/04/2014;chicken,hygiene articles
4121;21/04/2014;other vegetables,citrus fruit
4180;21/04/2014;shopping bags,white bread
4338;21/04/2014;dessert,rice
4682;21/04/2014;toilet cleaner,citrus fruit
4917;21/04/2014;pip fruit,pork
4922;21/04/2014;liquor (appetizer),bottled water
4933;21/04/2014;yogurt,butter
1380;22/04/2014;cat food,canned vegetables,rolls/buns
1735;22/04/2014;candy,rolls/buns,curd
1905;22/04/2014;photo/film,cream cheese
2121;22/04/2014;soda,flower (seeds)
2236;22/04/2014;shopping bags
2310;22/04/2014;yogurt,whole milk
2320;22/04/2014;flour,tropical fruit
2673;22/04/2014;coffee,yogurt
2760;22/04/2014;frozen potato products,bottled water
2868;22/04/2014;soda,other vegetables,chocolate
2917;22/04/2014;processed cheese,ham,waffles,hygiene articles
2952;22/04/2014;canned beer,hygiene articles
2984;22/04/2014;canned beer,pastry
2991;22/04/2014;shopping bags,UHT-milk,specialty cheese
3003;22/04/2014;shopping bags,seasonal products
3288;22/04/2014;pip fruit,other vegetables
3899;22/04/2014;white bread,brown bread
4112;22/04/2014;frozen vegetables,tropical fruit
4126;22/04/2014;other vegetables,brown bread
4389;22/04/2014;chicken,fruit/vegetable juice,cake bar
4584;22/04/2014;other vegetables,bottled beer
4596;22/04/2014;beverages,canned vegetables
4624;22/04/2014;yogurt,frozen vegetables,pot plants
4659;22/04/2014;whole milk,grapes
4967;22/04/2014;coffee,rolls/buns
1653;23/04/2014;hamburger meat,flour,pastry
1770;23/04/2014;other vegetables,whole milk
1786;23/04/2014;specialty bar,misc. beverages
2301;23/04/2014;yogurt,waffles,pastry
2673;23/04/2014;root vegetables,soda
2724;23/04/2014;rolls/buns,pastry,tropical fruit
3107;23/04/2014;bottled water,canned beer
3148;23/04/2014;UHT-milk,ham,margarine
3287;23/04/2014;napkins,pastry
3521;23/04/2014;butter milk,other vegetables
3903;23/04/2014;rolls/buns,fruit/vegetable juice
3938;23/04/2014;whipped/sour cream,chicken,canned vegetables
4021;23/04/2014;napkins,newspapers
4080;23/04/2014;whipped/sour cream,citrus fruit
4084;23/04/2014;packaged fruit/vegetables,fruit/vegetable juice
4100;23/04/2014;dental care,whole milk
4109;23/04/2014;margarine
4484;23/04/2014;shopping bags,bottled water
4582;23/04/2014;cat food,bottled beer
